Filename,Transcription,Audio File,Speaker Accent,Register,Loan Word Languages,Genders Present,Speaker Count,Region
Tangier_Radio_2-02_16k.wav,ونطوروا ونشتغلوا على ما يسمى مهارة الذكاء العاطفي. لهذه المهارة هذه مهارة جميلة جدا. أنا كنعتبرها هي المفتاح الأساسي للتوازن النفسي وبناء علاقات صحية. بحيث أن كيخلينا نوعاو بالمشاعر ديالنا، كذلك التنظيم الذاتي ولا الإدارة د هذه المشاعر، أن كنكون عارفة راسي الحالات اللي كنكون غاضبة فيها والسبب اللي كيديكلونشي ديك الغضب، فوقاش كنكون حزينة، كيفاش نتعامل مع هذه المشاعر ونتحكم فيها بدل ما تقودني وتسيطر عليا. كذلك,Tangier_Radio_2-02.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/y8IpoHi37d3cazx7iYaPdg/e8v4VerHQXv8j_K-qwXi_ZXwZT4mWrj1zXt9Z4WW-GBjM-ZoIWHlnazXbk6Zy5u4m1kyo8GgQXPq4CoB93006wI_YZmeqZUsfjEcYDQdigH3gum3SoadEsjhYZFuqx29G29krzF2VKJuLvtX_8Agb_r9CVBGibf5SPY6BBZfidc/pdRjiV77mljTI8t8xpSOT2AnRj7D9QZZ2H2vx48qETc),Other,Mixed/Educated Moroccan Arabic,French,Female,1,Tangier
Tangier_Radio_2-03_16k.wav,نراقب السلوكيات ديالي واش هي إلى تعامل معايا شي واحد بديك الطريقة غنaccepterها ولا لا، يعني كنولي واعية، وكنفعّل ما يسمى بالمراقب الذاتي. والجميل جدا هو أنني كنكون محفزة، عندي واحد المهارة التحفيز، حتى إلى فشلت ولا مثلا واحد العلاقة اللي تكللت بالفشل، كنعاود نموتيفي راسي، كنقول لا إشكال، كنشوف أنا يمكن الخلل فيا ولا شنو المشكل اللي خلى ديك العلاقة يكون فيها واحد الخلل إلى آخره.,Tangier_Radio_2-03.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/BQfmh25WSBUufMXufQcbyA/_Zq3ulvIm4Y912hXk9hIbTdgMk6xa_3cZ8kg59In9Bywr21TGMiROTK3kfscJGs5wnT0R_4gr3j7z0wjVxzVObJbY7ndb9WHzYxT0nrUr0k2A7nSc78pGM4g7XYvMmQXrlF34aZa1hAtuAPnlNE-fbA7o7pc9vUE9j_Aq9EBbl8/anrJ1ZFA1TAn1LOf8hGwmsyLLlPeIejw264MX0FNJb8),Other,Mixed/Educated Moroccan Arabic,French,Female,1,Tangier
Tetouan_1-23_16k.wav,من أجل تحسين الوضعية الاجتماعية لجميع جميع لجميع أقاليم البلاد. إقليم تطوان الحمد لله جاه واحد القسط وافر من هذا من هذا المشاريع التنموية اللي ما يخفاش عليكم التأثير الإيجابي ديال ديال هذا ديال هذه المشاريع التنموية خاصة على واحد واحد الفئات هشة. فئة عريضة من من المجتمع,Tetouan_1-23.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/qT1cx6fYveFbrz1A8hLRpg/GrNcasdfiCJPw-TIhukJ3Sh74jTFqq5otXfg2qzKkQcT1EX-cVgAOeiM_N51t7OfEDMCQBSXbvk835Lf9VK8PSHgTKMbGr0_n9BVBOsrDxNWgIYGEhnZH48yatiyIGP5vr5gI_LHIgU7y3SG1G3iq8359fHkQquNz8muTf8poLY/HNVyqNnCU0dP_Ff-z0FYlm7dKIZXAMwh3GiJY1DdTnk),Other,Mixed/Educated Moroccan Arabic,,"Female,Male",2,Tangier
Tetouan_1-24_16k.wav,فيها الهشاشة وفيها حتى الشباب. إذن كنهضر على المبادرة بشكل عام ديالها. بشكل عام. ولكن فيما يخص الهشاشة عندنا واحد واحد واحد الفئات 11 الفئة راها معروفة دابا. دابا 21 سنة وحنا كنهضروا عليها. وحتى فرقنا حتى هذا هاد هاد هاد هاد الفئات استفدوا بزاف من من من بنية تحتية من من مشاريع تنموية بحال بحال,Tetouan_1-24.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/zoMXRypZMZq3TuOlfLGg8Q/a1CVrTL-LBJ-UlAgUcJCpshZmrVi1V29V94Vb5O-qSOEeySOPVLbwgcm9-94vGloskCmceMoVeD3s6_EkFCWXL9m_78Yw97Ey0AcBJJ4m32Lj5ujITs0RHFnUXTPSgBCE3PESiOooBKeU9MUjMBnRXBOxWjzMdvWDFTMFUzrHLw/3XszQfAdpUZ0EF7GnmFd4iLMivGnVTzFmAnPOQw416g),Other,Mixed/Educated Moroccan Arabic,,"Female,Male",2,Tangier
Tetouan_1-25_16k.wav,مراكز اجتماعية من نقل مدرسي اللي هذا النقل المدرسي تم اختيار هذا الجماعات الترابية اللي استفدت منو حسب دراسة دقيقة ل للخصاص للخصاص بهذا المسجل بهذا القطاع وكذلك بالخريطة المدرسية إذن وكيف ما كتعرفوا هذا العام كان الشعار ديال المبادرة ديال ديال هذا العيد ديال المبادرة الوطنية للتنمية البشرية الواحد والعشرين,Tetouan_1-25.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/qWs-Pp80Qi24eOZv4h9HZA/Qa-cEpKNohVoxSnYrsch6Wqgf8SNLZnw0KEAe3AS4Oo0w2LtmLLsEqZeqdpwr5Urr4VnRShzE8ZTPpmOBGcWkATKk5Iz-WPPZsWqhJp4mQr9wM57sY-y-OBWxlPxEvvUC9ET7DllsBikemLl_7qWyLjNnSu_T0RB-Rau4WcxzLU/XdqAGGl7qHFFxYcybG2oJoJeq20H3nWmslREUB5v_Dg),Other,Mixed/Educated Moroccan Arabic,,"Female,Male",2,Tangier
Tetouan_1-26_16k.wav,هو أن هو المبادرة الوطنية، حكامة المبادرة الوطنية، رافعة لتعزيز التنمية البشرية. وهادشي دار هذا حكامة المبادرة الوطنية سلطنا الضوء على أجهزة الحكامة الترابية اللي هي اللجان الإقليمية، الجهوية، والمحلية اللي كتنتقي هاد اللي كتنزل لتنزيل هاد البرامج التنموية على أرض الواقع عبر الإنتقاء التشاركي,Tetouan_1-26.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/aOjgWMALp7TqKisvoFdOvQ/e5Ja33qQOVuQcV8ltGerXH_58YpvMGnzRtJbZdlqjGBvzbKuz4JWUPhGHb3rJh_SSzw_2In883gOQ4IvvX4XFrFR3SUnJpKphnQN8l_g7k2WGBxG-CTikKl_DdapHTNTRomwqNZOEaZtN8WfEiYMDrlnNMyL6_FR47ITS9njYQA/toPu-dm8EI9vmtEmMRbDbKz95YPcDeT1oaV3AmCO71g),Other,Mixed/Educated Moroccan Arabic,,Female,1,Tangier
Tetouan_1-36_16k.wav,نقولوا سيدنا الله ينصرو هو اللي عطى انطلاقة ديال المبادرة باش يستافدوا منها الفئة المستهدفة في الأحياء الشعبية، كنهضروا على تطوان في الأحياء الشعبية، في الأحياء الهامشية، الحمد لله ولله الحمد، المبادرة في تطوان عطات نتائج اللي هي رائعة ومرضية وفرحانين بها حنا كمجتمع مدني، وحنا كمجتمع مدني كنمثلوا الساكنة. نعم. حنا بالنسبة لنا للشراكة اللي مع المبادرة الوطنية للتنمية البشرية، حنا كنشتغلوا مع المبادرة من 2000,Tetouan_1-36.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/WYx7DY4kLc40TmiblU1fIg/yxzp7i3u-NkI2RvMPIxijByhB1GsgPirisy4Coenzjhp_9NhkwjwvvyafWz5KTxfihkA0hDtlikqL4EKmU3-n69-lFFOr-BQ-3x5PjBxJOssLfDQErNAAL88lYMErgdswm7noAD5NC69pJql0YUHYFYKucBElmrgbwn3dcat_-o/22VLEKtEFbc6_TWtJGVtamp7R-rkr8fpXefusZChHSA),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,Female,1,Tangier
Tetouan_1-37_16k.wav,و 13 من 2013 و حنا كنشتغلو مع المبادرة الوطنية في 2014 تبنى مركز تكوين و تقوية قدرات النساء في طريق سمسة في جامع المزواق كان أول مركز في جامع المزواق اللي تم تسليم للجمعية بتدشين ملكي بسيدنا الله ينصرو كان المركز ديال جامع المزواق مركب اجتماعي درسا في 2014 مركز في النساء في وضعية صعبة في سدينا هادو مراكز اللي,Tetouan_1-37.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/TdbiXzxTHRNZnJHAzwkZUg/H_H-jK6gUQjCkQRYJx8TVUlK8_-gsCY8gWgefOatZlzbmTUh8fC4eZDVa2uwJW5fthm-fSGnPpmMX11Q1QwquPp3Up5LUIT-cKC2weg8lJ7FWVD6b89Xl8ixKLmDEfPJ1Pg0rPWpECcmmGlX5hzW2nDvidDHR___7z1fiQibtOw/sVrpAjxzFsoiCZIMDdnj68gFX6wH2BbqQCYe2Mq26iM),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,Female,1,Tangier
Tetouan_1-41_16k.wav,والناس ديال ديال الحي. عندنا رياض الأطفال داخل المراكز ديالنا، كيستافدوا منهم الأمهات، كيجيبوا وليداتهم كيحطوهم في رياض الأطفال، وكتيح الفرصة للأم باش تكون عندنا. كاين فضاء فين تخلي الطفل ديالها ولا الطفلة باقين صغار. الحمد لله، بالنسبة للمراكز ديالنا ما كيقتصروا غير على التكوين. عندنا فضاءات كنعملوا فيهم لقاءات تحسيسية، اشتغلنا مع المبادرة,Tetouan_1-41.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/iq1CeJZxtDyrLm7nSBhnEw/yqlHVy1nyodyHm2Ban64c5yJr35DABQw1bSzoptqweXPXDKpYkNIbXMjui6q1STDn_ZMkckVBh5AMsTIXD4rC-Heoa1MZZyc1XAYk8mUqP1PXL2DcE1ZyRuieYm48F3JtWNbMh43VwZb9fNHAePHx7ocqLg41K0aqwkkXoM5Y_0/FMjzAr3dvsm778mhQ99CAr4SU7KMTNnRHJlvrbf36nw),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,Female,1,Tangier
Tetouan_1-47_16k.wav,تحدثت لنا شوية على هاد المراكز في العالم القروي. بالنسبة للعالم القروي والصعوبة كنعرفوا أن العالم القروي ماشي هو في المدينة. في جماعة الواد كاين مركز عندنا في جماعة الواد مركب في خدمة الشباب في جماعة الواد حتى هو واحد المركز اللي هو رائع فيه تجهيزات على أعلى مستوى. عندنا كيما قالت الأستاذة مريم عندنا حتى النقل للمستفيدين اللي كيتعذر عليهم أنت عارف أن ما يمكنش بالطوبيس يقدر يلحق التكوين كاين transport كيجي كيتلقاوه من طريق transport كيهز المستفيدين,Tetouan_1-47.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/QJo251lMYV28j3eElKak0w/8bu1eTYP2NF-B-8gOUIbLHHw4IcuVCiAtXgdOMUnfVxJMAwkvitlRkuUYnrZ2D9hmvydEGCatzqtlF2L9H7BIllMM9r6FDessfVE0tLiuhsjqeesvEe3s4mHte9oDWc_liBnsgIKdk7sxE7Y8oT6n-HA6PFGI9zjOkwF08yqW4Y/aRZxiAg-NTlWmgM61SfVXC77g-goaUdej3SuBzhFpoI),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,French,"Female,Male",2,Tangier
Tetouan_1-49_16k.wav,كنوجدوا المستفيد والمستفيدة ديالنا أن ملي غادي ملي غادي يسالي ياخد diplôme ديالو خصو يكون واجد، سوا أن يعمل مقاولة ديالو ويخدم، اللي كاين اللي كيقول لك أنا ما يمكنش يخوي يعني من العالم القروي ويجي للحضري، كنوجدوه كيفاش يعمل المشروع ديالو، سوا مجموعة يعمل تعاونية، للبنات ديالنا اللي كيتكونوا تما مشينا معاهم أن عملنا لهم تعاونيات، عملنا لهم مقاولات حاضنة داخل المركز ديالنا، كيتكونوا فيه وكيوجدوا المنتوجات وكيسوقوهم.,Tetouan_1-49.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/dT-ifPGlFY8W3sN-xHuqgQ/Gi6SyWmH3Yc6am5Z-hzrJlmqQZK4-8NKCrcUW8GhvNEp6nOudX1rCRibvR7ZXsfS458zwhQ2Wn2RMPxmM5SHY_JlV1l8nMozOdOlYNjgm5w3vWXPFYfY8nMonbHkwY8iiRxsz3YRWSYkMKnKjrZ1DyqcKSfkJfxoMGePzdMfMyw/Of_jD5ESGdRJzsYK55Vlb8OTC0yibIlf3FtfSrqHm3c),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,French,Female,1,Tangier
Tetouan_1-56_16k.wav,عبد الرزاق المنصوري على العمل الكبير اللي كيقوم به لتنمية هذه الفئة وجميع الفئات داخل الإقليم ديال ديال تطوان. آآآ أيضا نبغي نشكر حتى السي محسن بريغة رئيس ديال قسم العمل الاجتماعي اللي اللي مشى في هذا الاتجاه هذا. وبلورنا الفكرة، بلورنا الفكرة ديال أننا غادي نعملوا واحد ال ال ال المقهى مطعم لأن من بين الشعب اللي عندنا في التأهيل المهني عندنا المطعمة المطعم وعندنا ال ال ال ال ال,Tetouan_1-56.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/ROWrCn_vrESOZfNQFC6Eyg/UMl7POgGWK8Yi_OrA8em46WhWE6Twnkh6rggc8PTa0_lYsGA1h-YwW3-e-E-6wVYa8fn1GFQBdenldFRnaWlfHPUfPJpOuP6gM6w-h52TtXS8bwtD7xT5gFPamWq-WsANarG5wUl-c2DnVcxooKiEgjtw1HigbXFlo-1j7HdI8Y/olQbecG9O4QKrEQnGNnpGOVTbjvtVkzDjZDKmmq-eQE),Other,Mixed/Educated Moroccan Arabic,,Male,2,Tangier
Tetouan_1-58_16k.wav,مركز ديال التدخل المبكر من بعد منو التربية الخاصة كاين التأهيل المهني من بعد منو كنتكلمو على الدمج في سوق الشغل وكنغيرو ديك الفكرة من عالة إلى معيل يعني الشخص في وضعية إعاقة فاش كيتزاد راه كنعرفو المراحل ديال الألم اللي كدوز الأسرة وكتعتبرو بأنه ربما يكون عالة عليها في لاخر لا حاولنا ما أمكن بالرؤية المتبصرة والمخطط الاستراتيجي اللي وضعته جمعية يحيى للأطفال التوحديين وكنبغي نشكر السيد رئيس جمعية محمد قليل لأن مشا فهاد الاتجاه أننا نحاولو ما أمكن,Tetouan_1-58.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/lQYuMCd3jjegIjFE3l5gGw/fxQS53Fj-hFn6G7bALeG3xfwBPt-5tcSHjJBmaxpcweYySAzqLIaGUKV-pgOd5cQFtC2A3j9SITd0YgXE3c7oHRFKpUxiT3eM_h6BxlD6NzK3o6sSc-5FhP85c4BoytTyMlyVcyqxNKSwxF4SczRAiwICebQH3NvAeUWZI-UBKw/NpbhiEqKwu2O4lIG7QCWMctLsUCaya7p0qrZb2Vkwys),Other,Mixed/Educated Moroccan Arabic,,Male,1,Tangier
Tetouan_1-60_16k.wav,واحد الورشات اللي هي مجزئة. النجاح ديال هاد المقهى إن شاء الله والمطعم، ويجيو الناس وغادي يشوفوها، كل مستخدم أو لا كل شخص في وضعية إعاقة عندو مهمة مجزئة، مهمة بسيطة جدا ولكن تكرارية. علاش؟ لأن التوحد من بين العلامات ديالهم عندهم سلوكيات نمطية، répétitive. وحنا حاولنا ما أمكن على ديك التكرارية لأنه علاش تكراري؟ كيعرف البداية ويعرف النهاية. الشاب,Tetouan_1-60.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/lq4jFlBc5FXjx1ooAbc5Ag/wlbemOxTlQPexTDPyIRLGcUDGvd06kwQBg6t_1rjSQpFnbN96naTH8qM5cT6SsmdN9X6yITKkYXXZ-ViM9s0_6yDfN6qMAH_drj-D711DQNTBNox36jyJas7gcQ5RA7RxUJUuv-dVSkigbPvEGz3GamCAMvmXg1NKELgm8tAAmg/VSc14-lp_gTmydA3BnJpb_WrprSD2BFXrO6QW_iYREU),Other,Mixed/Educated Moroccan Arabic,French,Male,2,Tangier
Tetouan_1-62_16k.wav,بطاطا وكتدار emballage في لاخر ديالو وكنصيفطوهم لي restaurant يعني ولكن هاد الورشة هادي شحال كيخدم فيها؟ كيخدموا فيها سبعة ديال الشباب، شباب وشابات، كل واحد عندو مهمة مجزأة وكنحاولو ما أمكن نستغلو حتى النوعية ديال الإضطراب، مثلا اللي هما agressif كيكونو مثلا عدوانيين في مرحلة الشباب كتزاد العدوانية، كنعطيوهم أنهم كيفاش يقطعو هاديك البطاطا كيصرف هاديك العدوانية ديالو بطريقة اللي هي fonctionnel يعني وظيفية. الأساس في هاد ال ال ال ال ال,Tetouan_1-62.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/qeF2Rdmqv1Z9SXE0XICmhA/vt7UkooTUIe144wxiIOo8nMOGT1YaLK7_QHSXC6kwET2RbRfEdhBphhuby3zyZ52zxby9sU-9FBym25u-Ti9zhhPJqeiQ22YXqprxECwoSXXmv5RG3kF3f4c8ksiepegBKzITJHF1xb8lQDm3kZZ7zg11ITlNeSC0NJjmWEDOnA/S1qziq7CfC297T24KgvtMPaKLntZQoKuqtT80BkOgD8),Other,Mixed/Educated Moroccan Arabic,French,Male,2,Tangier
Tetouan_1-78_16k.wav,التعاونيات ديالهم كنوجهوهم حتى هما عندنا نساء اللي كيكونوا كيما قالت الأخت مريم كيشتغلوا يعني في الدار وباش يسوقوا بطريقة كيما قالت كيجي واحد كياخد من عندها ديك الثمن ديك ديك الشي اللي وجداتو بثمن رمزي كاين سوق تضامني اللي عملتو المبادرة فيه كنوجهو النساء ديالنا يمشيو لسوق تضامني يحطوا المنتوج ديالهم كيتباع بواحد بواحد الثمن بواحد القيمة وكتثمن ديك المجهود ديك السيدة اللي عملاتو كتاخد منو واحد كدوز,Tetouan_1-78.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/_ITh3rRF8WeNX0RED2vr1w/ybILyroQC7O9bPtocGt8_xdyDu5gUWIgHWohNQEN0OE_hna_8H9VdoasxzcAePgxKV9RhcPxJlScHT8B9MVnYfbwmCT-ZLcissPm8ar_VR2VIMC_P6RnGiLvwNcLaEDkMQAXN765zu4HWUK3Rgq5I7yXIQReb06P54LpGdbzlUc/raNFADoc3FnVE__1SUTcAypZa-TqMmImlmmuj3sxoTo),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",3,Tangier
Tetouan_1-84_16k.wav,l'accompagnement لواحد المواكبة ملي كتكون ملي كتحبل هذيك المرأة ملي كتحبل هذيك المرأة وحنا المكملات الغذائية راه واحد واحد واحد السيرورة طويلة ملي كتحبل والتحسيس التحسيس تبارك الله جبرت واحد الوقع لأن تعملت دار الأمومة في واد لاو على أساس كاينة تما دار الولادة وكاين دائما بشراكة مع القطاع الوصي دائما الصحة دائما الجماعة الترابية وخاصة الصحة لأن هي اللي غتحضر لنا الطبيب هي اللي غتحضر القابلات,Tetouan_1-84.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/HmbzRIl84qIXRU-w-4Z3kQ/DlXX60mVeR88gMlgDk8Ezgx8_yUzd8fwis5HNxI-SdbADECrlZ7O4KV_RV2KFDDh1e0Pa7CitmbJ3Em46qd05tZggDJJSSXV8INdiu28EjItNKHJnXs9OgzyB3eyrPAQBF8XncRunTqyWRQY2BcjxUzl3lRtgkDnaneD-yF3kcg/oP1goO7BmGgXtJWp9gONIU2_6X0ZDcnHzCgkWuRJYHI),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,French,"Male,Female",2,Tangier
Tetouan_1-91_16k.wav,فين وصل المشروع؟ شنو نوع من المشروع؟ فين وصلت الجمعية؟ إلى كاين شي مشكل كيخصو يتحل وكاين هادشي كامل كل مشروع عندو اتفاقية ديالو ممضية مع القطاع الوصي مع السيد عامل إقليم الإقليم وباش كيكونو جميع البنود واضحة باش إلى كان شي مشكل كيفاش كيتحل كيفاش قليل فاش المشاريع زعما ما كيصدقوشي مزيانين. كيصدق كلشي مزيان الحمد لله لحد الساعة المهم هما تبدلو المشاريع شحال هادي كانو برامج دابا برامج أخرى أنا كنهضر خاصة على على المرحلة الثالثة,Tetouan_1-91.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/h3soX3T6wDakohSLnD6yTw/SuVgtV1W0fbl8e_OoF9r_D-_XAzz0ThDvoFReVMzSDO81RVMzy5uLofbnJG6pomHUgfpRAzpythhrZ0IzTCo4IdRqjaT4JpDQjQa_i6fj9IUxpk4jMBNMn5fJGPRCM5PXDtJWHJefKd_-4LLlil6pQnT83wdQZsnIs5af-edWa4/4BtXAMICocf7MTyLp9eQTsYYGFQ7E__cOx4oolYLl4M),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Female,Male",2,Tangier
Tetouan_1-98_16k.wav,باغين إن شاء الله يا ربي يكون عندنا مشاريع كبيرة فحال شكل تضامني فحال الشمالية يكون عندنا مشاريع كبيرة ديال المبادرة وديالنا يكونوا فيها الخريجين والخريجات ديال المراكز ديالنا نوفروا لهم مناصب شغل اللي هي فاش كيكون نوجدوا نخرجوا واحد المجموعة كنخرجوا تقريبا ألف وميتين كل سنة خريج وخريجة من المراكز ديالنا نكونوا عندنا فرص الشغل نكونوا إن شاء الله مع المبادرة الرؤية اللي كنشوفوا هو الإدماج,Tetouan_1-98.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/PSkiH7E0DBYVr_pdnokDFg/Bv4omckK1sRqaAUJ1S-y26K0wcAzXfGINnWtXMSejuECfhc3p50ih22qq7McM9X2NTu64ZyzNSZ7G8eVZywCZEWFYLY6gLxiF71oJ5ir-w2ExMHzENOuqrPcFNBZyTPb-TkhLXzNp8eqvdDWai8ccrzeLr53IzGg5EM8uS1Sel4/e5E5-9OdDI5GMXuPFN45jY_tAq-NHMNaISERBMbAqNQ),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_2-10_16k.wav,فكرتني في الشابل وكانوا الوالدين ديالي تيطيبوه وكانت عندنا أكلة مميزة ديال الشابل. كان عندنا إما يمشي الطاجين للفران، تيتصاوب الشابلة تتقطع وتصاوب، وكان واحد الطاجين كبير هو اللي تيطيبوا فيه العروبية دابا وهما تيطيبوا الخبز. هذاك هو اللي كنا كنديروه، بلاصوص ديالو، ب- بالشرمولة ديالو، عرفتي ملي كتكون داخل مع باب المدينة كتش الريحة ديال الشابل في الفران. في الفران. وكنا واش هو فيه الشوك بزاف ولا لا؟ لا.,Tetouan_2-10.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/PvVux1T4doWoB8Jx58BJiw/5isW5DvmshgVGLUTENA0ojLuceT6AVJtCqw4A3R8nZmh0bKQ2Xc91DlT-O96hnMhfom4Hemq48UQKceO7IyuQikkrFuAy8Nznkh7ABI5FKJhbp9HHWK8s6DlKi110ZWZrsoRtdb-x2zgB5hh1Mzp830ycF503R762_-uwtCufks/3mH1pHhCD97dIr10vu3rjWHP-b8UAzbjp47zqCtfqd0),Other,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_2-15_16k.wav,الدولة ثاقت في الصانع التقليدي وعطاتو هاد البنيات ووالديهم حتى هما ثاقوا فينا لأن خصنا نخرجوهم كيف ما كيف نفوسنا. ما يمكنلكش غيجي عندك التلميذ تقول بغا يتعلم ما بغاش يتعلم يجلس تما. هذا راه راه ما ما ما ما غيسمحش لك ضميرك دير لهاد. أنتي تعلمتي مع الوالدة ولا مع شي معلمة؟ لا لا تعلمت مع مع واحد المعلمة. وخا الوالدة ديالي كانت كتنسج الحايك وهذا ولكن ما تعلمتش الطرز وداكشي ولكن ما تعلمتش عائلتي تقريبا,Tetouan_2-15.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/fw47R3EdNmywwepPpouE7g/DI_9xJEwcU2B4Xf7DUukmmG2JVknDAcL8P6MzeAWIIHS_m6XHQmQxyyTHVNdmFAW34mHkEY10BOWIKjgrM1r_NeJJeJVWd9JgEqHnbm7MOjYAJRg_vhi_PvqrnJnmntdNBJ34BF0023u2xYVU-ZXxZ8fVsoz3F8nforpOf6yPJ4/cqBInFHpGHnvtmv21t7txyQtSqS71ozSVeGD3MvtGuQ),Other,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_2-16_16k.wav,كانت كلها كدير هاد العمل اليدوي ولكن أنا تعلمت على يد واحد المعلمة الله يرحمها هي اللي علمتني هاد الطرز ولكن كانت حكاية قبل كنا كنخرجو حنا بحكم ديال المدينة كنخرجو هنا للطبيعة ديال الواد وكنت كندير شوية الكروشي دايزة واحد السيدة ويقول لها راجلها شوفي لالة كطرز قالت ليه أش الطرز على راه كتخربق أنا دخلات ليا ديك ديك الطرز خاصني نمشي نتعلمو ونبحث عليه وحاولت باش نمشي ودخلت عند هاد السيدة راه زعما الله يرحمها ونتمنى لوليداتها,Tetouan_2-16.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/fV_hmvf9IUImxOBofMmNtQ/_oxyF9B1aE7-lnGs0MRuUOF-0rqYlaXmj2w4GHNGDpoA97R4OBWC1jXpouRny5SL4M1q6cLF0BL_Bzk27UUtkWuyraHFVohT1AdQ3TiCxdRLkzUk7y1z557DI_d7iwsaF-pPdLAPoRMqzQanw-D0VuhDk22sYCDu7GOL3z_dNcE/szaZyNsf7xfmyZ_vK5UrOrZHqQvr_cW_jRwG4-M00E4),Other,Moroccan Arabic,French,Female,1,Tangier
WwUF8uoO00c_segment_02.mp3_16k.wav,نفسي أنا أفكر في والدتي لأنني كنت أتمنى أن تكون مع والدي رحمة الله عليه في الحج لأنني وفقني الله وأحضرتهما مرة إلى العمرة لكن والدي رحمة الله عليه كان يتمنى الحج. فقالوا لي هذه مناسبة دائما الأعمال في ديننا الحنيف الأعمال بالنيات. صحيح. عدت إلى البيت إخواني وأخواتي عندهم خبر. جلست مع الوالدة قلت لها والدتي من متى ذهبت للعمرة؟ قالت لي من,WwUF8uoO00c_segment_02.mp3.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/yxFzpwm54G-vJeoCCSVqxw/CG0u5Qec7eZbmSHmcJwI-OIYapttsAtCpsHJN5u1eQdJEib51eq6lb82c1Kn_7SVLEkhk7Py60lGoQ15EkYvKQttPe_aummc3INLszM9peC5109moVnPlgX1-YBFf-8e67C8MItm_BrA3KZtTLk8u9CiGDFhZZyIrrXCeEXlDDa1DAo5PrxtU-6bBQB3IQA2/V49wo5GX_WLS5yTLg-yjCI1pK5TqRGRHcg_GLy-SZ1Q),Other,Standard Arabic,,Male,2,Tangier
WwUF8uoO00c_segment_04.mp3_16k.wav,نعم. بعدها، بعدها بدأنا وصلنا إلى إلى إلى التحضيرات النهائية، وصلنا إلى مطار محمد الخامس، وجدنا المسؤولين في سفارة خادم الحرمين جهزوا كل شيء. من من ال boarding pass، من ال ال ال عملية التسجيل في ال counter، ووجدنا VIP lounge في انتظارنا داخل المطار، جلسنا فيه نحن مجموعة وفد ضيوف خادم الحرمين الشريفين.,WwUF8uoO00c_segment_04.mp3.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/gkvOJ8_aW1q5VA32bOGSyQ/CQsQne0WQ2V7Q-EVWHZ2XC-Ei_Js5aOlSH05c8lXwzt-BvJEQzdokpGpT6u2IlA0IhERMqWMIQqbYpPnk5ybHfL7lZbnY93bzP_wL-T9t_23-lhnz9OwGIln6T9hi0sSFVvIukFulVHchs4Mg5WsAim8ZD5YEYiE7egV1kg-cRtYz-6oAU1KT7NtsyrGeOu8/k_SKktfM_uuLIDF9-9IZ253Vj2uuDMrFmv_rhmDJE80),Other,Standard Arabic,English,Male,2,Tangier
